STUDENT ID,GENDER,SG CITIZEN,SG PR,FOREIGNER,COUNTRY OF OTHER NATIONALITY,DOB,HIGHEST QUALIFICATION,NAME OF QUALIFICATION AND INSTITUTION,DATE ATTAINED HIGHEST QUALIFICATION,DESIGNATION,COMMENCEMENT DATE,COMPLETION DATE,FULL-TIME OR PART-TIME,COURSE FUNDING,CLASS,NATIONALITY_STATUS,AGE,COURSE_DURATION_DAYS,PERIOD,GPA,ATTENDANCE,PRIOR KNOWLEDGE,COURSE RELEVANCE,TEACHING SUPPORT,COMPANY SUPPORT,FAMILY SUPPORT,SELF-STUDY HRS
2102-064/007,F,Y,N,N,,1965-08-05,Certificate,O' level,,Senior Executive,2022-10-08,2023-03-23,Part-Time,Sponsored - no SDF,2102-064,SG Citizen,60.5,166.0,Sem 1,3.5,85.0,5.0,4.0,4.0,5.0,5.0,14.0
2102-064/008,F,Y,N,N,,1972-01-13,Degree,"Bachelor of Commerce, University of Mumbai",,-,2022-10-08,2023-03-23,Part-Time,Individual,2102-064,SG Citizen,54.0,166.0,Sem 1,3.3,100.0,4.0,5.0,4.0,3.0,5.0,13.0
2102-064/009,F,N,Y,N,India,1977-03-13,Degree,-,,-,2022-10-08,2023-03-23,Part-Time,Individual,2102-064,SG PR,48.9,166.0,Sem 1,3.2,94.0,5.0,3.0,4.0,5.0,5.0,12.0
2102-064/010,F,Y,N,N,,1986-10-16,Diploma,"Diploma in Electrical & Computer Control Engineering, Singapore Polytechnic",,HR Assistant,2022-10-08,2023-03-23,Part-Time,Individual,2102-064,SG Citizen,39.3,166.0,Sem 1,2.5,78.0,1.0,3.0,4.0,5.0,3.0,5.0
2102-064/011,F,N,N,Y,India,1982-05-20,Master,"Master of Business Administration (HR), Amity University, India",,-,2022-10-08,2023-03-23,Part-Time,Individual,2102-064,Foreigner,43.7,166.0,Sem 1,3.5,100.0,4.0,5.0,4.0,4.0,4.0,20.0
2102-064/012,F,Y,N,N,,1983-11-28,Diploma,"Diploma in Business Administration, PSB Academy",,HR & Admin Manager,2022-10-08,2023-03-23,Part-Time,Sponsored - SDF,2102-064,SG Citizen,42.1,166.0,Sem 1,2.6,89.0,4.0,4.0,4.0,5.0,3.0,10.0
2102-064/013,F,N,N,Y,Philippines,1973-10-13,Degree,"Bachelor of Business Administration, St Paul College of Dumaguete City, Philippines",,Senior Administrative Executive,2022-10-08,2023-03-23,Part-Time,Individual,2102-064,Foreigner,52.3,166.0,Sem 1,3.6,100.0,3.0,4.0,3.0,4.0,3.0,18.0
2102-064/014,F,N,Y,N,Malaysia,1985-02-28,Diploma,"Diploma in Business Administration (HRM), PSB Academy",,Human Resource Administrator,2022-10-08,2023-03-23,Part-Time,Sponsored - SDF,2102-064,SG PR,40.9,166.0,Sem 1,3.5,90.0,,,,,,
2102-065A/001,F,N,Y,N,Malaysia,1993-04-23,Degree,"Bachelor of Business Administration (Honours), Universiti Tunku Abdul Rahman",,HR Executive,2023-01-05,2023-02-04,Full-Time,Sponsored,2102-065A,SG PR,32.7,30.0,Sem 1,3.2,86.0,4.0,4.0,3.0,5.0,5.0,19.0
2102-065A/002,F,Y,N,N,,1968-09-16,Certificate,A' level,,-,2023-01-05,2023-02-04,Full-Time,Individual - SFC,2102-065A,SG Citizen,57.3,30.0,Sem 1,2.8,50.0,1.0,1.0,4.0,1.0,5.0,7.0
2102-065A/003,F,Y,N,N,,1974-07-02,Diploma,"Advanced Diploma in Business Administration, University of Technology Sydney/IBMEC",,Assistant Manager (Admin Support),2023-01-05,2023-02-04,Full-Time,Individual,2102-065A,SG Citizen,51.6,30.0,Sem 1,2.3,76.0,3.0,4.0,5.0,5.0,5.0,10.0
2102-065A/004,F,Y,N,N,,1992-03-09,Degree,"Bachelor of Science in Business, University of London",,HR Officer,2023-01-05,2023-02-04,Full-Time,Individual - SFC,2102-065A,SG Citizen,33.9,30.0,Sem 1,2.9,80.0,3.0,4.0,4.0,5.0,4.0,7.0
2102-065A/005,F,Y,N,N,,1977-10-16,Diploma,"Diploma in Business Administration, Singapore Polytechnic",,HR/Admin,2023-01-05,2023-02-04,Full-Time,Sponsored - SDF,2102-065A,SG Citizen,48.3,30.0,Sem 1,3.2,85.0,5.0,4.0,5.0,5.0,3.0,17.0
2102-065A/006,F,N,N,Y,Myanmar,1989-02-22,Diploma,"Diploma in Accountancy, Kaplan Higher Education Institute",,Admin Officer,2023-01-05,2023-02-04,Full-Time,Individual,2102-065A,Foreigner,36.9,30.0,Sem 1,3.9,100.0,4.0,5.0,3.0,5.0,3.0,20.0
2102-065A/007,F,N,Y,N,India,1984-02-24,Degree,"BBA, Mangalore University",,-,2023-01-05,2023-02-04,Full-Time,Individual,2102-065A,SG PR,41.9,30.0,Sem 1,3.1,60.0,3.0,5.0,4.0,5.0,4.0,11.0
2102-065A/008,F,Y,N,N,,1979-06-07,Degree,"Bachelor of Arts in Human Resource Management, Monash University",,Training Coordinator,2023-01-05,2023-02-04,Full-Time,Individual - SFC,2102-065A,SG Citizen,46.6,30.0,Sem 1,3.6,68.0,4.0,5.0,3.0,5.0,5.0,17.0
2102-065A/009,F,N,Y,N,China,1983-07-18,Degree,"Bachelor of Business Administration, Xi'an Shiyou University, China",,HR Executive,2023-01-05,2023-02-04,Full-Time,Sponsored - no SDF,2102-065A,SG PR,42.5,30.0,Sem 1,3.8,100.0,5.0,3.0,5.0,5.0,4.0,17.0
2102-065A/010,F,Y,N,N,,1992-12-01,Degree,"Bachelor of Arts in Accounting & Financial Management, The University of Sheffield",,Client Accountant,2023-01-05,2023-02-04,Full-Time,Sponsored,2102-065A,SG Citizen,33.1,30.0,Sem 1,3.5,96.0,3.0,5.0,5.0,3.0,3.0,12.0
2102-065A/011,F,Y,N,N,,1981-08-18,Diploma,"Diploma in Business & HRM, Republic Polytechnic",,HR & Admin Officer,2023-01-05,2023-02-04,Full-Time,Individual - SFC,2102-065A,SG Citizen,44.4,30.0,Sem 1,3.7,87.0,5.0,5.0,4.0,5.0,4.0,17.0
2102-065A/012,F,N,Y,N,India,1984-03-23,Degree,"Bachelor of Science (Agriculture), Kerala Agriculture University",,Corporate Service Executive,2023-01-05,2023-02-04,Full-Time,Individual,2102-065A,SG PR,41.8,30.0,Sem 1,3.9,100.0,4.0,4.0,4.0,5.0,5.0,12.0
2102-066/001,F,Y,N,N,,1981-12-03,Degree,"Bachelor of Commerce in HRM,   Murdoch University",,Senior Eexcutive,2023-04-08,2023-09-13,Part-Time,Sponsored - no SDF,2102-066,SG Citizen,44.1,158.0,Sem 1,3.2,82.0,5.0,4.0,4.0,4.0,5.0,11.0
2102-066/002,F,Y,N,N,,1967-03-17,Certificate,A' level,,-,2023-04-08,2023-09-13,Part-Time,Individual - SFC,2102-066,SG Citizen,58.8,158.0,Sem 1,1.8,54.0,3.0,3.0,3.0,2.0,3.0,5.0
2102-066/003,F,Y,N,N,,1984-01-15,Diploma,"Diploma in Accountancy, Ngee Ann Polytechnic",,Accountant,2023-04-08,2023-09-13,Part-Time,Individual-SFC,2102-066,SG Citizen,42.0,158.0,Sem 1,3.9,100.0,4.0,5.0,3.0,3.0,4.0,16.0
2102-066/004,F,N,N,Y,Malaysia,1994-10-04,Diploma,Diploma in Commerce (Human Resource Management),,HR Assistant,2023-04-08,2023-09-13,Part-Time,Sponsored - no SDF,2102-066,Foreigner,31.3,158.0,Sem 1,2.9,59.0,5.0,4.0,5.0,5.0,4.0,12.0
2102-066/005,F,Y,N,N,,1965-12-02,Diploma,"Diploma in Business Adminsitration, Singapore Polytechnic",,Snr HR Executive,2023-04-08,2023-09-13,Part-Time,Sponsored,2102-066,SG Citizen,60.1,158.0,Sem 1,3.2,81.0,4.0,4.0,3.0,3.0,4.0,12.0
2102-066/006,F,Y,N,N,,1965-09-05,Diploma,"Diploma in Personnel Management, National Productivity Board",,Snr HR Executive,2023-04-08,2023-09-13,Part-Time,Sponsored,2102-066,SG Citizen,60.4,158.0,Sem 1,3.7,100.0,4.0,5.0,5.0,3.0,5.0,13.0
2102-066/007,F,N,N,Y,Philippines,1983-05-09,Degree,"Bachelor of Science in Psychology, Lyceum of the Philippines",,Labour Admin Executive,2023-04-08,2023-09-13,Part-Time,Individual,2102-066,Foreigner,42.7,158.0,Sem 1,3.6,67.0,4.0,5.0,4.0,3.0,4.0,19.0
2102-066/008,F,N,N,Y,Philippines,1983-12-05,Degree,"Bachelor in Banking and Finance, Polytechnic University of the Philippines",,HR Payroll Analyst,2023-04-08,2023-09-13,Part-Time,Individual,2102-066,Foreigner,42.1,158.0,Sem 1,3.8,100.0,4.0,5.0,3.0,5.0,4.0,15.0
2102-066/009,F,N,N,Y,Philippines,1978-09-27,Degree,"Bachelor of Science in Accountancy, University of Santo Tomas",,Payroll,2023-04-08,2023-09-13,Part-Time,Individual,2102-066,Foreigner,47.3,158.0,Sem 1,3.4,80.0,4.0,2.0,4.0,3.0,3.0,17.0
2102-066/010,F,Y,N,N,,1981-08-10,Diploma,"Diploma in Human Resource Management, PSB Academy",,People Ops Specialist - APAC,2023-04-08,2023-09-13,Part-Time,Individual-SFC,2102-066,SG Citizen,44.4,158.0,Sem 1,2.9,80.0,3.0,4.0,5.0,4.0,5.0,9.0
2102-066/011,F,Y,N,N,,1986-11-27,Degree,"Bachelor of Communication, Murdoch University",,Editor,2023-04-08,2023-09-13,Part-Time,Individual - SFC,2102-066,SG Citizen,39.1,158.0,Sem 1,3.2,92.0,3.0,4.0,3.0,5.0,4.0,15.0
2102-066/012,F,Y,N,N,,1980-04-18,Certificate,"Certificate in HRM, SHRI Academy",,HRM,2023-04-08,2023-09-13,Part-Time,Individual,2102-066,SG Citizen,45.8,158.0,Sem 1,2.3,69.0,3.0,4.0,3.0,4.0,2.0,7.0
2102-066/013,F,Y,N,N,,1991-10-21,Degree,"Bachelor of Arts in HRM, Kingston University",,HR Supervisor,2023-04-08,2023-09-13,Part-Time,Individual - SFC,2102-066,SG Citizen,34.2,158.0,Sem 1,2.9,85.0,5.0,3.0,2.0,5.0,5.0,12.0
2102-066/014,F,N,N,Y,India,1981-06-08,Degree,"Bachelor of Bank Management, University of Madras",,Account Manager,2023-04-08,2023-09-13,Part-Time,Individual,2102-066,Foreigner,44.6,158.0,Sem 1,3.4,54.0,3.0,4.0,4.0,1.0,3.0,13.0
2102-066/015,F,N,Y,N,Malaysia,1987-09-06,Degree,"Bachelor of Business Administration, Universiti Tunku Abdul Rahman",,Human Resource Officer,2023-04-08,2023-09-13,Part-Time,Sponsored,2102-066,SG PR,38.4,158.0,Sem 1,2.8,92.0,3.0,5.0,3.0,5.0,5.0,9.0
2102-066/016,F,N,Y,N,China,1984-10-31,Master,"Master of Business Adminsitration, Southern Cross University",,HR & Admin Officer,2023-04-08,2023-09-13,Part-Time,Individual,2102-066,SG PR,41.2,158.0,Sem 1,3.2,96.0,3.0,3.0,5.0,4.0,3.0,20.0
2102-067A/001,F,Y,N,N,,1993-01-20,Degree,"Bachelor of Science (Business Management), UOL",,Executive,2023-10-02,2023-12-21,Full-Time,Individual - SFC,2102-067A,SG Citizen,33.0,80.0,Sem 1,3.7,100.0,3.0,5.0,4.0,3.0,4.0,15.0
2102-067A/002,F,Y,N,N,,1976-04-11,Diploma,"Diploma in Business Administration (Accounting & Finance), PSB Academy",,"Snr Executive, Accounts",2023-10-02,2023-12-21,Full-Time,Individual - SFC,2102-067A,SG Citizen,49.8,80.0,Sem 1,3.6,90.0,5.0,5.0,5.0,4.0,4.0,17.0
2102-067A/003,F,Y,N,N,,1973-09-10,Diploma,LCCI Diploma in Accounting (Third Level),,Snr Accounts Officer,2023-10-02,2023-12-21,Full-Time,Individual - SFC,2102-067A,SG Citizen,52.4,80.0,Sem 1,4.0,100.0,3.0,4.0,3.0,5.0,3.0,20.0
2102-067A/004,F,Y,N,N,,1988-12-27,Diploma,"Diploma in Sales & Marketing, MIS",,"Executive, Student Care Services",2023-10-02,2023-12-21,Full-Time,Individual - SFC,2102-067A,SG Citizen,37.1,80.0,Sem 1,3.2,60.0,4.0,3.0,3.0,3.0,3.0,13.0
2102-067A/005,F,N,Y,N,Malaysia,1992-11-11,Degree,"Bachelor of Engineering, Universiti Malaysia Perlis",,Device Engineer,2023-10-02,2023-12-21,Full-Time,Individual,2102-067A,SG PR,33.2,80.0,Sem 1,3.3,99.0,3.0,5.0,4.0,4.0,5.0,14.0
2102-067A/006,F,Y,N,N,,1985-11-09,Certificate,"Certificate in Opticianry Practice, Republic Poly, WPLN",,-,2023-10-02,2023-12-21,Full-Time,Individual - SFC,2102-067A,SG Citizen,40.2,80.0,Sem 1,2.5,78.0,4.0,3.0,2.0,5.0,3.0,7.0
2102-067A/007,F,Y,N,N,,1989-08-26,Certificate,O level,,-,2023-10-02,2023-12-21,Full-Time,Individual,2102-067A,SG Citizen,36.4,80.0,Sem 1,3.0,67.0,3.0,4.0,3.0,4.0,4.0,15.0
2102-067A/008,F,Y,N,N,,1980-12-17,Degree,"Bachelor of Human Resource Management, SUSS",,HR Executive,2023-10-02,2023-12-21,Full-Time,Sponsored,2102-067A,SG Citizen,45.1,80.0,Sem 1,3.6,75.0,3.0,2.0,5.0,4.0,3.0,16.0
2102-067A/009,F,N,Y,N,Malaysia,1992-11-24,Degree,"Bachelor of Economics, University of Malaya",,HR Executive,2023-10-02,2023-12-21,Full-Time,Sponsored,2102-067A,SG PR,33.2,80.0,Sem 1,3.2,82.0,3.0,4.0,4.0,3.0,5.0,17.0
2102-067A/010,M,Y,N,N,,1990-02-26,Degree,"Bachelor of Science  in Chemical Engineering, Singapore Institute of Technology",,Operations Executive,2023-10-02,2023-12-21,Full-Time,Individual - SFC,2102-067A,SG Citizen,35.9,80.0,Sem 1,3.5,83.0,3.0,4.0,4.0,4.0,3.0,15.0
2102-067A/011,F,N,Y,N,China,,Degree,"Bachelor of Science (Nursing), Curtin University of Technology",,Staff Nurse,2023-10-02,2023-12-21,Full-Time,Individual,2102-067A,SG PR,,80.0,Sem 1,4.0,100.0,3.0,5.0,5.0,3.0,4.0,19.0
2102-068A/001,M,Y,N,N,,1969-10-15,Degree,"Bachelor of Accountancy, jointly offered by NUS/NTU",,Senior Manager,2024-01-02,2024-03-08,Full-Time,Sponsored,2102-068A,SG Citizen,56.3,66.0,Sem 1,2.9,80.0,2.0,2.0,3.0,4.0,4.0,10.0
2102-068A/002,F,Y,N,N,,1974-07-07,Degree,"Bachelor of Science in Business Management, University of Birmingham",,Assistant Executive (Payroll),2024-01-02,2024-03-08,Full-Time,Individual - SFC,2102-068A,SG Citizen,51.5,66.0,Sem 1,2.1,100.0,4.0,4.0,2.0,3.0,3.0,8.0
2102-068A/003,F,Y,N,N,,1968-10-17,Certificate,"FCHRM, SHRI Academy",,Administrator,2024-01-02,2024-03-08,Full-Time,Individual - waived App Fee,2102-068A,SG Citizen,57.3,66.0,Sem 1,3.7,100.0,3.0,4.0,5.0,5.0,3.0,12.0
2102-068A/004,M,Y,N,N,,1996-05-05,Diploma,"Diploma in Events Management, Kaplan",,-,2024-01-02,2024-03-08,Full-Time,Individual,2102-068A,SG Citizen,29.7,66.0,Sem 1,3.8,100.0,4.0,5.0,4.0,4.0,4.0,15.0
2102-068A/005,F,Y,N,N,,1970-06-24,Diploma,"Diploma in Business, Marketing Institute of Singapore",,Admin Support Executive,2024-01-02,2024-03-08,Full-Time,Sponsored,2102-068A,SG Citizen,55.6,66.0,Sem 1,2.8,79.0,3.0,5.0,5.0,3.0,3.0,11.0
2102-068A/006,F,N,Y,N,China,1994-02-14,Degree,"Bachelor of Communications in Public Relations, Universiti Tunku Abdul Rahman",,Recruitment Consultant,2024-01-02,2024-03-08,Full-Time,Individual,2102-068A,SG PR,31.9,66.0,Sem 1,2.7,86.0,4.0,5.0,4.0,5.0,3.0,12.0
2102-068A/007,F,N,Y,N,China,1989-12-02,Certificate,SPM,,Payroll Specialist,2024-01-02,2024-03-08,Full-Time,Sponsored,2102-068A,SG PR,36.1,66.0,Sem 1,3.5,90.0,4.0,3.0,5.0,5.0,5.0,19.0
2102-068A/008,F,Y,N,N,,1984-12-05,Diploma,"Specialist Diploma in HRM, Nanyang Polytechnic",,-,2024-01-02,2024-03-08,Full-Time,Individual,2102-068A,SG Citizen,41.1,66.0,Sem 1,3.2,100.0,4.0,4.0,3.0,5.0,5.0,16.0
2102-068A/009,F,Y,N,N,,1977-02-13,Diploma,"Graduate Diploma in Business Administration (Operations & Logistics Management), SIM",,-,2024-01-02,2024-03-08,Full-Time,Individual - SFC + $1000 SCHOLARSHIP,2102-068A,SG Citizen,48.9,66.0,Sem 1,3.4,90.0,4.0,5.0,3.0,4.0,4.0,15.0
2102-068A/010,F,Y,N,N,,1971-11-07,Diploma,"Diploma in Computing, MMU",,HR Manager,2024-01-02,2024-03-08,Full-Time,Individual,2102-068A,SG Citizen,54.2,66.0,Sem 1,1.7,80.0,2.0,3.0,4.0,3.0,1.0,6.0
2102-069/001,F,Y,N,N,,1961-04-01,Certificate,"O level, Private Secretary Certificate, LCCI",,Secretary,2024-04-15,2024-09-14,Part-Time,Sponsored,2102-069,SG Citizen,64.8,152.0,Sem 1,3.0,56.0,3.0,5.0,2.0,2.0,4.0,8.0
2102-069/002,F,N,N,Y,Malaysia,2000-12-05,Certificate,SPM,,Admin Asst,2024-04-15,2024-09-14,Part-Time,Sponsored-no SDF,2102-069,Foreigner,25.1,152.0,Sem 1,3.5,94.0,5.0,4.0,5.0,4.0,3.0,15.0
2102-069/003,F,Y,N,N,,1977-08-27,Diploma,"Diploma in Compensation & Benfits Management, Achiever Academy",,Office Dept Head,2024-04-15,2024-09-14,Part-Time,Individual - SFC,2102-069,SG Citizen,48.4,152.0,Sem 1,3.9,100.0,5.0,5.0,3.0,3.0,4.0,16.0
2102-069/004,F,Y,N,N,,1993-02-04,Degree,"Bachelor of Science in Accounting & Finance, UOL",,-,2024-04-15,2024-09-14,Part-Time,Individual - SFC,2102-069,SG Citizen,33.0,152.0,Sem 1,3.8,100.0,4.0,4.0,5.0,5.0,5.0,16.0
2102-069/005,M,Y,N,N,,1970-10-23,Degree,"Graduate Diploma in TRM, MDIS",,"Assistant Manager, Inbound Tour",2024-04-15,2025-03-15,Part-Time,Individual - waived App Fee,2102-069,SG Citizen,55.2,334.0,Sem 1,1.9,85.0,4.0,3.0,4.0,3.0,4.0,11.0
2102-069/005,M,Y,N,N,,1970-10-23,Degree,"Graduate Diploma in TRM, MDIS",,"Assistant Manager, Inbound Tour",2024-04-15,2025-03-15,Part-Time,Individual - waived App Fee,2102-069,SG Citizen,55.2,334.0,Sem 2,2.1,84.0,3.0,5.0,3.0,5.0,3.0,7.0
2102-069/006,F,Y,N,N,,1983-11-18,Certificate,"NTC-2 Chemical Process Technology, ITE",,"Associate, HR & Payroll",2024-04-15,2024-09-14,Part-Time,Individual - SFC,2102-069,SG Citizen,42.2,152.0,Sem 1,2.3,93.0,3.0,5.0,3.0,4.0,4.0,9.0
2102-069/007,F,N,Y,N,Malaysia,1992-09-02,Diploma,Diploma in Accountancy,,Account Junior,2024-04-15,2024-09-14,Part-Time,Individual,2102-069,SG PR,33.4,152.0,Sem 1,2.8,90.0,4.0,4.0,4.0,3.0,4.0,11.0
2102-069/008,F,Y,N,N,,1992-09-06,Certificate,N Level,,Admin Officer,2024-04-15,2024-09-14,Part-Time,Sponsored,2102-069,SG Citizen,33.4,152.0,Sem 1,3.5,50.0,4.0,3.0,4.0,3.0,4.0,17.0
2102-069/009,F,Y,N,N,,1988-01-17,Degree,"Bachelor of Science in Banking & Finance, UOL",,Senior HR Executive,2024-04-15,2024-09-14,Part-Time,Sponsored,2102-069,SG Citizen,38.0,152.0,Sem 1,3.0,98.0,4.0,3.0,2.0,3.0,4.0,9.0
2102-069/010,M,Y,N,N,,1987-09-13,Degree,"Bachelor of Arts and Social Science, NUS",,"Officer, Administration and Operations",2024-04-15,2024-09-14,Part-Time,Individual - SFC,2102-069,SG Citizen,38.4,152.0,Sem 1,3.5,72.0,5.0,3.0,4.0,4.0,5.0,16.0
2102-069/011,M,Y,N,N,,1988-01-20,Degree,"Bachelor of Arts and Social Science, NUS",,HR Executive,2024-04-15,2024-09-14,Part-Time,Sponsored - no SDF,2102-069,SG Citizen,38.0,152.0,Sem 1,3.2,81.0,3.0,4.0,5.0,5.0,5.0,18.0
2102-070/001,F,Y,N,N,,1991-02-16,Degree,Postgraduate Diploma in Strategic Human Capital Management,,Human Reosurce Executive,2025-04-14,2025-09-12,Part-Time,Individual - SFC,2102-070,SG Citizen,34.9,151.0,Sem 1,3.0,95.0,4.0,4.0,4.0,3.0,4.0,12.0
2102-070/002,F,Y,N,N,,1972-06-09,Diploma,"Professional Diploma in Leadership and People Management, SSG / 'A' level",,-,2025-04-14,2025-09-12,Part-Time,Individual - SFC,2102-070,SG Citizen,53.6,151.0,Sem 1,3.7,90.0,2.0,3.0,4.0,3.0,4.0,15.0
2102-070/003,M,Y,N,N,,1987-12-04,Degree,"Bachelor of Commerce in Human Resource Management, Murdoch University",,HR Executive,2025-04-14,2025-09-12,Part-Time,Individual - SFC,2102-070,SG Citizen,38.1,151.0,Sem 1,2.1,63.0,3.0,5.0,4.0,3.0,4.0,7.0
2102-070/004,F,N,N,Y,Malaysia,1998-12-28,Certificate,SPM,,Receptionist,2025-04-14,2025-09-12,Part-Time,Sponsored - no SDF,2102-070,Foreigner,27.1,151.0,Sem 1,2.8,60.0,2.0,4.0,5.0,5.0,5.0,7.0
2102-070/005,F,Y,N,N,,1973-07-12,Diploma,"Diploma in Integrated Logistics Management, The Logistics Academy Pte Ltd",,-,2025-04-14,2025-09-12,Part-Time,Individual - SFC,2102-070,SG Citizen,52.5,151.0,Sem 1,3.3,90.0,3.0,3.0,3.0,4.0,4.0,15.0
2102-070/006,F,Y,N,N,,1978-10-12,Diploma,"Diploma in Product & Industrial Design, Temasek Polytechnic",,-,2025-04-14,2025-09-12,Part-Time,Individual - SFC,2102-070,SG Citizen,47.3,151.0,Sem 1,3.5,100.0,5.0,3.0,5.0,5.0,4.0,19.0
2102-070/007,F,N,Y,N,India,1980-03-16,Master,"Master of Business Administration, Anna University, India",,-,2025-04-14,2025-09-12,Part-Time,Individual,2102-070,SG PR,45.8,151.0,Sem 1,3.2,96.0,4.0,3.0,4.0,5.0,3.0,19.0
2102-070/008,F,Y,N,N,,1990-09-21,Degree,"Bachelor of Business, University of Tasmania",,-,2025-04-14,2025-09-12,Part-Time,Individual - SFC,2102-070,SG Citizen,35.3,151.0,Sem 1,2.3,94.0,3.0,3.0,4.0,4.0,5.0,11.0
2102-070/009,F,Y,N,N,,1983-01-12,Certificate,N level,,HR Assistant,2025-04-14,2025-09-12,Part-Time,Individual - SFC,2102-070,SG Citizen,43.0,151.0,Sem 1,2.3,98.0,2.0,5.0,2.0,5.0,3.0,11.0
2102-070/010,F,Y,N,N,,1974-01-23,Degree,"Bachelor of Communication, SIM University",,Senior Manager,2025-04-14,2025-09-12,Part-Time,Individual,2102-070,SG Citizen,52.0,151.0,Sem 1,2.1,61.0,,,,,,
2102-070/011,F,Y,N,N,,1978-05-22,Degree,"Bachelor of Business Administration, University of South Australia",,HR Manager,2025-04-14,2025-09-12,Part-Time,Individual - SFC,2102-070,SG Citizen,47.7,151.0,Sem 1,3.2,100.0,,,,,,
5112-008/001,M,Y,N,N,,1983-01-22,Degree,"Degree of Bachelor of Science with Honours in Biological Sciences/
Nanyang Technological University",,N.A.,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,43.0,346.0,Sem 1,3.2,82.0,3.0,4.0,4.0,5.0,4.0,16.0
5112-008/001,M,Y,N,N,,1983-01-22,Degree,"Degree of Bachelor of Science with Honours in Biological Sciences/
Nanyang Technological University",,N.A.,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,43.0,346.0,Sem 2,4.0,80.0,4.0,5.0,3.0,4.0,3.0,20.0
5112-008/002,F,Y,N,N,,1982-10-17,Degree,"Honours Degree of Bachelor of Science (Management)/
National University of Ireland",,HR Manager,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,43.3,346.0,Sem 1,3.0,91.0,5.0,3.0,5.0,3.0,4.0,8.0
5112-008/002,F,Y,N,N,,1982-10-17,Degree,"Honours Degree of Bachelor of Science (Management)/
National University of Ireland",,HR Manager,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,43.3,346.0,Sem 2,3.4,62.0,4.0,3.0,3.0,5.0,4.0,18.0
5112-008/003,M,Y,N,N,,1986-03-27,Master,"Master of Arts (Chinese Studies)/
National University of Singapore",,Senior Recruitment Manager,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,39.8,346.0,Sem 1,3.1,56.0,4.0,4.0,4.0,1.0,4.0,16.0
5112-008/003,M,Y,N,N,,1986-03-27,Master,"Master of Arts (Chinese Studies)/
National University of Singapore",,Senior Recruitment Manager,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,39.8,346.0,Sem 2,3.3,74.0,3.0,4.0,5.0,4.0,5.0,16.0
5112-008/004,F,N,N,Y,China,1989-08-06,Degree,"Bachelor of Business (Accounting)/
Murdoch University",,Admin Supervisor,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,Foreigner,36.5,346.0,Sem 1,3.8,100.0,4.0,4.0,4.0,4.0,5.0,15.0
5112-008/004,F,N,N,Y,China,1989-08-06,Degree,"Bachelor of Business (Accounting)/
Murdoch University",,Admin Supervisor,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,Foreigner,36.5,346.0,Sem 2,3.4,90.0,3.0,4.0,5.0,3.0,5.0,14.0
5112-008/005,F,Y,N,N,,1974-08-07,Degree,"Bachelor of Business with Honours Class Two: I (International Business)/
Universiti Malaysia Sabah",,Admin Manager,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,51.5,346.0,Sem 1,3.1,80.0,3.0,4.0,3.0,3.0,4.0,13.0
5112-008/005,F,Y,N,N,,1974-08-07,Degree,"Bachelor of Business with Honours Class Two: I (International Business)/
Universiti Malaysia Sabah",,Admin Manager,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,51.5,346.0,Sem 2,3.5,100.0,5.0,4.0,3.0,5.0,3.0,13.0
5112-008/006,F,N,Y,N,China,1985-09-07,Degree,"Bachelor of Business (Economics and Finance)/
RMIT University",,HR Executive,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG PR,40.4,346.0,Sem 1,2.5,72.0,3.0,3.0,3.0,3.0,3.0,6.0
5112-008/006,F,N,Y,N,China,1985-09-07,Degree,"Bachelor of Business (Economics and Finance)/
RMIT University",,HR Executive,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG PR,40.4,346.0,Sem 2,2.9,84.0,4.0,4.0,2.0,4.0,3.0,7.0
5112-008/007,F,N,N,Y,Philippines,1975-09-23,Degree,"Bachelor in Tourism/
Polytechnic University of The Philippines",2018-05-05,Human Resource Executive,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,Foreigner,50.3,346.0,Sem 1,3.2,92.0,5.0,5.0,5.0,5.0,3.0,16.0
5112-008/007,F,N,N,Y,Philippines,1975-09-23,Degree,"Bachelor in Tourism/
Polytechnic University of The Philippines",2018-05-05,Human Resource Executive,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,Foreigner,50.3,346.0,Sem 2,3.6,100.0,4.0,4.0,3.0,5.0,4.0,20.0
5112-008/008,F,Y,N,N,,1983-09-01,Diploma,"Diploma in Business Administration/
Systematic College Johor Bahru",2016-05-10,HR Specialist,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,42.4,346.0,Sem 1,3.4,92.0,3.0,3.0,4.0,4.0,3.0,11.0
